id,ja,ko,en,source_commit
262,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
263,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
264,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
265,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
266,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
267,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
268,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
269,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
270,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
271,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
272,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
273,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
274,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
275,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
276,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
277,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
278,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
279,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
280,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
281,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
282,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
283,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
284,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
285,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
286,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
287,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
288,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
289,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
290,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
291,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
292,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
293,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
294,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
295,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
296,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
297,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
298,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
299,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
300,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
301,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
302,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
303,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
304,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
305,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
306,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
307,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
308,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
309,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
310,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
311,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
312,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
313,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
314,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
315,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
316,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
317,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
318,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
319,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
320,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
321,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
322,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
323,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
324,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
325,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
326,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
327,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
328,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
329,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
330,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
331,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
332,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
333,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
334,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
335,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
336,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
337,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
338,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
339,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
340,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
341,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
342,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
343,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
344,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
345,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
346,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
347,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
348,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
349,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
350,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
351,ポワルンのすがた,캐스퐁의 모습,Normal,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
352,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
353,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
354,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
355,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
356,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
357,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
358,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
359,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
360,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
361,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
362,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
363,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
364,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
365,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
366,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
367,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
368,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
369,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
370,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
371,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
372,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
373,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
374,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
375,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
376,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
377,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
378,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
379,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
380,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
381,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
382,カイオーガのすがた,가이오가의 모습,Kyogre,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
383,グラードンのすがた,그란돈의 모습,Groudon,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
384,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
385,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
386,ノーマルフォルム,노말폼,Normal,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
387,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
388,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
389,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
390,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
391,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
392,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
393,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
394,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
395,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
396,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
397,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
398,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
399,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
400,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
401,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
402,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
403,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
404,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
405,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
406,,,,8ad201e80244f630ab5a46922ab72fb79c5ad4f4
