id,name_ja,name_ko,name_en,source_repo,source_commit,source_path_ja,source_path_ko,source_path_en
10,ひっかく,할퀴기,Scratch,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
11,はさむ,찝기,Vise Grip,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
12,ハサミギロチン,가위자르기,Guillotine,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
13,かまいたち,칼바람,Razor Wind,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
14,つるぎのまい,칼춤,Swords Dance,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
15,いあいぎり,풀베기,Cut,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
16,かぜおこし,바람일으키기,Gust,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
17,つばさでうつ,날개치기,Wing Attack,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
18,ふきとばし,날려버리기,Whirlwind,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
19,そらをとぶ,공중날기,Fly,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
20,しめつける,조이기,Bind,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
21,たたきつける,힘껏치기,Slam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
22,つるのムチ,덩굴채찍,Vine Whip,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
23,ふみつけ,짓밟기,Stomp,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
24,にどげり,두번차기,Double Kick,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
25,メガトンキック,메가톤킥,Mega Kick,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
26,とびげり,점프킥,Jump Kick,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
27,まわしげり,돌려차기,Rolling Kick,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
28,すなかけ,모래뿌리기,Sand Attack,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
29,ずつき,박치기,Headbutt,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
30,つのでつく,뿔찌르기,Horn Attack,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
31,みだれづき,마구찌르기,Fury Attack,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
32,つのドリル,뿔드릴,Horn Drill,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
33,たいあたり,몸통박치기,Tackle,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
34,のしかかり,누르기,Body Slam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
35,まきつく,김밥말이,Wrap,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
36,とっしん,돌진,Take Down,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
37,あばれる,난동부리기,Thrash,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
38,すてみタックル,이판사판태클,Double-Edge,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
39,しっぽをふる,꼬리흔들기,Tail Whip,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
40,どくばり,독침,Poison Sting,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
41,ダブルニードル,더블니들,Twineedle,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
42,ミサイルばり,바늘미사일,Pin Missile,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
43,にらみつける,째려보기,Leer,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
44,かみつく,물기,Bite,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
45,なきごえ,울음소리,Growl,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
46,ほえる,울부짖기,Roar,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
47,うたう,노래하기,Sing,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
48,ちょうおんぱ,초음파,Supersonic,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
49,ソニックブーム,소닉붐,Sonic Boom,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
50,かなしばり,사슬묶기,Disable,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
51,ようかいえき,용해액,Acid,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
52,ひのこ,불꽃세례,Ember,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
53,かえんほうしゃ,화염방사,Flamethrower,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
54,しろいきり,흰안개,Mist,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
55,みずでっぽう,물대포,Water Gun,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
56,ハイドロポンプ,하이드로펌프,Hydro Pump,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
57,なみのり,파도타기,Surf,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
58,れいとうビーム,냉동빔,Ice Beam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
59,ふぶき,눈보라,Blizzard,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
60,サイケこうせん,환상빔,Psybeam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
61,バブルこうせん,거품광선,Bubble Beam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
62,オーロラビーム,오로라빔,Aurora Beam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
63,はかいこうせん,파괴광선,Hyper Beam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
64,つつく,쪼기,Peck,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
65,ドリルくちばし,회전부리,Drill Peck,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
66,じごくぐるま,지옥의바퀴,Submission,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
67,けたぐり,안다리걸기,Low Kick,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
68,カウンター,카운터,Counter,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
69,ちきゅうなげ,지구던지기,Seismic Toss,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
70,かいりき,괴력,Strength,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
71,すいとる,흡수,Absorb,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
72,メガドレイン,메가드레인,Mega Drain,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
73,やどりぎのタネ,씨뿌리기,Leech Seed,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
74,せいちょう,성장,Growth,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
75,はっぱカッター,잎날가르기,Razor Leaf,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
76,ソーラービーム,솔라빔,Solar Beam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
77,どくのこな,독가루,Poison Powder,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
78,しびれごな,저리가루,Stun Spore,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
79,ねむりごな,수면가루,Sleep Powder,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
80,はなびらのまい,꽃잎댄스,Petal Dance,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
81,いとをはく,실뿜기,String Shot,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
82,りゅうのいかり,용의분노,Dragon Rage,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
83,ほのおのうず,회오리불꽃,Fire Spin,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
84,でんきショック,전기쇼크,Thunder Shock,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
85,１０まんボルト,10만볼트,Thunderbolt,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
86,でんじは,전기자석파,Thunder Wave,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
87,かみなり,번개,Thunder,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
88,いわおとし,돌떨구기,Rock Throw,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Moves_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,PKHeX.Core/Resources/text/other/en/text_Moves_en.txt
