id,name_ja,name_ko,name_en,source_repo,source_commit,source_path_ja,source_path_ko,source_path_en
34,ようりょくそ,엽록소,Chlorophyll,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
35,はっこう,발광,Illuminate,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
36,トレース,트레이스,Trace,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
37,ちからもち,천하장사,Huge Power,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
38,どくのトゲ,독가시,Poison Point,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
39,せいしんりょく,정신력,Inner Focus,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
40,マグマのよろい,마그마의무장,Magma Armor,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
41,みずのベール,수의베일,Water Veil,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
42,じりょく,자력,Magnet Pull,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
43,ぼうおん,방음,Soundproof,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
44,あめうけざら,젖은접시,Rain Dish,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
45,すなおこし,모래날림,Sand Stream,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
46,プレッシャー,프레셔,Pressure,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
47,あついしぼう,두꺼운지방,Thick Fat,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
48,はやおき,일찍기상,Early Bird,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
49,ほのおのからだ,불꽃몸,Flame Body,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
50,にげあし,도주,Run Away,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
51,するどいめ,날카로운눈,Keen Eye,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
52,かいりきバサミ,괴력집게,Hyper Cutter,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
53,ものひろい,픽업,Pickup,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
54,なまけ,게으름,Truant,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
55,はりきり,의욕,Hustle,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
56,メロメロボディ,헤롱헤롱바디,Cute Charm,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
57,プラス,플러스,Plus,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
58,マイナス,마이너스,Minus,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
59,てんきや,기분파,Forecast,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
60,ねんちゃく,점착,Sticky Hold,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
61,だっぴ,탈피,Shed Skin,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
62,こんじょう,근성,Guts,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
63,ふしぎなうろこ,이상한비늘,Marvel Scale,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
64,ヘドロえき,해감액,Liquid Ooze,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
65,しんりょく,심록,Overgrow,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
66,もうか,맹화,Blaze,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
67,げきりゅう,급류,Torrent,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
68,むしのしらせ,벌레의알림,Swarm,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
69,いしあたま,돌머리,Rock Head,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
70,ひでり,가뭄,Drought,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
71,ありじごく,개미지옥,Arena Trap,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
72,やるき,의기양양,Vital Spirit,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
73,しろいけむり,하얀연기,White Smoke,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
74,ヨガパワー,순수한힘,Pure Power,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
75,シェルアーマー,조가비갑옷,Shell Armor,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
76,エアロック,에어록,Air Lock,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
77,ちどりあし,갈지자걸음,Tangled Feet,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
78,でんきエンジン,전기엔진,Motor Drive,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
79,とうそうしん,투쟁심,Rivalry,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
80,ふくつのこころ,불굴의마음,Steadfast,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
81,ゆきがくれ,눈숨기,Snow Cloak,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
82,くいしんぼう,먹보,Gluttony,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
83,いかりのつぼ,분노의경혈,Anger Point,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
84,かるわざ,곡예,Unburden,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
85,たいねつ,내열,Heatproof,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
86,たんじゅん,단순,Simple,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
87,かんそうはだ,건조피부,Dry Skin,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Abilities_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Abilities_ko.txt,PKHeX.Core/Resources/text/other/en/text_Abilities_en.txt
