id,name_ja,name_ko,name_en,source_repo,source_commit,source_path_ja,source_path_ko,source_path_en
29,ニドラン♀,니드런♀,Nidoran♀,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
30,ニドリーナ,니드리나,Nidorina,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
31,ニドクイン,니드퀸,Nidoqueen,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
32,ニドラン♂,니드런♂,Nidoran♂,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
33,ニドリーノ,니드리노,Nidorino,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
34,ニドキング,니드킹,Nidoking,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
35,ピッピ,삐삐,Clefairy,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
36,ピクシー,픽시,Clefable,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
37,ロコン,식스테일,Vulpix,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
38,キュウコン,나인테일,Ninetales,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
39,プリン,푸린,Jigglypuff,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
40,プクリン,푸크린,Wigglytuff,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
41,ズバット,주뱃,Zubat,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
42,ゴルバット,골뱃,Golbat,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
43,ナゾノクサ,뚜벅쵸,Oddish,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
44,クサイハナ,냄새꼬,Gloom,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
45,ラフレシア,라플레시아,Vileplume,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
46,パラス,파라스,Paras,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
47,パラセクト,파라섹트,Parasect,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
48,コンパン,콘팡,Venonat,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
49,モルフォン,도나리,Venomoth,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
50,ディグダ,디그다,Diglett,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
51,ダグトリオ,닥트리오,Dugtrio,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
52,ニャース,나옹,Meowth,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
53,ペルシアン,페르시온,Persian,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
54,コダック,고라파덕,Psyduck,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
55,ゴルダック,골덕,Golduck,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
56,マンキー,망키,Mankey,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
57,オコリザル,성원숭,Primeape,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
58,ガーディ,가디,Growlithe,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
59,ウインディ,윈디,Arcanine,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
60,ニョロモ,발챙이,Poliwag,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
61,ニョロゾ,슈륙챙이,Poliwhirl,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
62,ニョロボン,강챙이,Poliwrath,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
63,ケーシィ,캐이시,Abra,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
64,ユンゲラー,윤겔라,Kadabra,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
65,フーディン,후딘,Alakazam,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
66,ワンリキー,알통몬,Machop,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
67,ゴーリキー,근육몬,Machoke,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
68,カイリキー,괴력몬,Machamp,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
69,マダツボミ,모다피,Bellsprout,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
70,ウツドン,우츠동,Weepinbell,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
71,ウツボット,우츠보트,Victreebel,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
72,メノクラゲ,왕눈해,Tentacool,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
73,ドククラゲ,독파리,Tentacruel,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
74,イシツブテ,꼬마돌,Geodude,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
75,ゴローン,데구리,Graveler,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
76,ゴローニャ,딱구리,Golem,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
77,ポニータ,포니타,Ponyta,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
78,ギャロップ,날쌩마,Rapidash,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
79,ヤドン,야돈,Slowpoke,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
80,ヤドラン,야도란,Slowbro,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
81,コイル,코일,Magnemite,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
82,レアコイル,레어코일,Magneton,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
83,カモネギ,파오리,Farfetch’d,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
84,ドードー,두두,Doduo,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
85,ドードリオ,두트리오,Dodrio,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
86,パウワウ,쥬쥬,Seel,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
87,ジュゴン,쥬레곤,Dewgong,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
88,ベトベター,질퍽이,Grimer,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
89,ベトベトン,질뻐기,Muk,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
90,シェルダー,셀러,Shellder,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
91,パルシェン,파르셀,Cloyster,kwsch/PKHeX,8ad201e80244f630ab5a46922ab72fb79c5ad4f4,PKHeX.Core/Resources/text/other/ja/text_Species_ja.txt,PKHeX.Core/Resources/text/other/ko/text_Species_ko.txt,PKHeX.Core/Resources/text/other/en/text_Species_en.txt
